Title,Name,Team,Name Trend,Team Trend,Year,Print Run,Patch,Jsy,Sticker,Rookie,Memorbilia,Autographed,Serial Number,Cost
2008-09 Upper Deck Ice Frozen Fabrics Patches #FFLW Rod Langway #2/25, Rod Langway,Washington Capitals,1349,687,2008,25,1,1,0,0,1,0,1,15.5
2008-09 Upper Deck Ice Frozen Fabrics Patches Black Parallel #FFHW Dale Hawerchuk Two Blue Patches #10/10, Dale Hawerchuk,Winnipeg Jets,977,1096,2008,10,1,1,0,0,1,0,1,49.95
2009-10 Upper Deck Ice #122 Michal Neuvirth RC , Michal Neuvirth,Washington Capitals,1594,687,2009,999,0,0,0,1,0,0,1,5.88
2009-10 Upper Deck Ice #142 Braden Holtby RC , Braden Holtby,Washington Capitals,1700,687,2009,999,0,0,0,1,0,0,1,30
2005-06 Upper Deck Ice Cool Threads Glass #CTDP Dion Phaneuf #63/100, Dion Phaneuf,Calgary Flames,924,730,2005,100,0,1,0,0,1,0,1,7.1
2005-06 Upper Deck Ice Cool Threads Glass #CTHT Hannu Toivonen /100, Hannu Toivonen,Boston Bruins,822,1076,2005,100,0,1,0,0,1,0,1,4.5
2005-06 Upper Deck Ice Cool Threads Glass #CTMH Milan Hejduk , Milan Hejduk,Colorado Avalanche,1289,1163,2005,100,0,1,0,0,1,0,1,2
2005-06 Upper Deck Ice Cool Threads Glass #CTRL Roberto Luongo , Roberto Luongo,Florida Panthers,351,2613,2005,100,0,1,0,0,1,0,1,4
2005-06 Upper Deck Ice Cool Threads Patch Autographs #CAPGB Gilbert Brule 4 Color Patch Auto #'d 11/15, Gilbert Brule,Columbus Blue Jackets,477,605,2005,15,1,1,0,0,1,1,1,225
2005-06 Upper Deck Ice Fresh Ice Glass Patches #FIPBW Brad Winchester , Brad Winchester,Edmonton Oilers,858,2477,2005,50,1,1,0,0,1,0,1,30
2005-06 Upper Deck Ice Frozen Fabrics Glass #FFDA Daniel Alfredsson #59/100, Daniel Alfredsson,Ottawa Senators,1238,1322,2005,100,0,1,0,0,1,0,1,14.2
2005-06 Upper Deck Ice Frozen Fabrics Glass #FFPK Paul Kariya - Game-Worn Jersey Card Serial #053/100, Paul Kariya,Nashville Predators,1523,1131,2005,100,0,1,0,0,1,0,1,19.75
2005-06 Upper Deck Ice Frozen Fabrics Patches #FFPJI Jarome Iginla , Jarome Iginla,Calgary Flames,400,730,2005,50,1,1,0,0,1,0,1,60
2005-06 Upper Deck Ice Frozen Fabrics Patches #FFPVL Vincent Lecavalier , Vincent Lecavalier,Tampa Bay Lightning,1455,674,2005,50,1,1,0,0,1,0,1,27
2005-06 Upper Deck Ice Rainbow #19 Eric Staal , Eric Staal,Carolina Hurricanes,768,796,2005,100,0,0,0,0,0,0,1,9.8
2005-06 Upper Deck Ice Rainbow #26 Rick Nash 85/100, Rick Nash,Columbus Blue Jackets,362,605,2005,100,0,0,0,0,0,0,1,4.5
2005-06 Upper Deck Ice Rainbow #57 Patrik Elias , Patrik Elias,New Jersey Devils,1239,2499,2005,100,0,0,0,0,0,0,1,13.5
2005-06 Upper Deck Ice Rainbow #59 Alexei Yashin , Alexei Yashin,New York Islanders,1828,1697,2005,100,0,0,0,0,0,0,1,10.8
2005-06 Upper Deck Ice Rainbow #71 Peter Forsberg - Serial #007/100, Peter Forsberg,Philadelphia Flyers,1925,1906,2005,100,0,0,0,0,0,0,1,22.32
2005-06 Upper Deck Ice Rainbow #84 Keith Tkachuk #'d 023/100, Keith Tkachuk,St. Louis Blues,1388,777,2005,100,0,0,0,0,0,0,1,11.25
2007-08 Upper Deck Ice Frozen Fabrics Parallel #FFAO Alexander Ovechkin /100, Alex Ovechkin,Washington Capitals,568,687,2007,100,0,1,0,0,1,0,1,34
2008-09 Upper Deck Ice #145 Kyle Okposo RC , Kyle Okposo,New York Islanders,712,1697,2008,499,0,0,0,1,0,0,1,9.9
2008-09 Upper Deck Ice #165 Nikolai Kulemin RC , Nikolay Kulemin,Toronto Maple Leafs,190,1127,2008,499,0,0,0,1,0,0,1,8.5
2008-09 Upper Deck Ice #179 Brandon Sutter RC , Brandon Sutter,Carolina Hurricanes,1739,796,2008,99,0,0,0,1,0,0,1,45
2008-09 Upper Deck Ice Fresh Threads Black Parallel #FTBB Brian Boyle #'d 13/25, Brian Boyle,Los Angeles Kings,560,2501,2008,25,0,1,0,0,1,0,1,7.5
2008-09 Upper Deck Ice Fresh Threads Black Parallel #FTVT Viktor Tikhonov /25, Viktor Tikhonov,Phoenix Coyotes,1044,2100,2008,25,0,1,0,0,1,0,1,10
2008-09 Upper Deck Ice Fresh Threads Parallel #FTBS Brandon Sutter #'d 93/100, Brandon Sutter,Carolina Hurricanes,1739,796,2008,100,0,1,0,0,1,0,1,6
2008-09 Upper Deck Ice Fresh Threads Parallel #FTJA Justin Abdelkader Two Red Jersey pieces #75/100, Justin Abdelkader,Detroit Red Wings,2122,1931,2008,100,0,1,0,0,1,0,1,9
2008-09 Upper Deck Ice Fresh Threads Parallel #FTMB Mikkel Boedker , Mikkel Boedker,Phoenix Coyotes,1033,2100,2008,100,0,1,0,0,1,0,1,9
2008-09 Upper Deck Ice Fresh Threads Parallel #FTPB Patrik Berglund Two Blue Jersey pieces #43/100, Patrik Berglund,St. Louis Blues,257,777,2008,100,0,1,0,0,1,0,1,4.72
2008-09 Upper Deck Ice Fresh Threads Parallel #FTSS Steven Stamkos , Steven Stamkos,Tampa Bay Lightning,991,674,2008,100,0,1,0,0,1,0,1,45
2008-09 Upper Deck Ice Fresh Threads Patches Black Parallel #FTCG Colton Gillies , Colton Gillies,Minnesota Wild,100,2085,2008,10,1,1,0,0,1,0,1,50
2008-09 Upper Deck Ice Frozen Fabrics Black Parallel #FFHW Dale Hawerchuk /25, Dale Hawerchuk,Winnipeg Jets,977,1096,2008,25,0,1,0,0,1,0,1,21.25
2008-09 Upper Deck Ice Frozen Fabrics Black Parallel #FFRN Rick Nash #19/25, Rick Nash,Columbus Blue Jackets,362,605,2008,25,0,1,0,0,1,0,1,11.8
2008-09 Upper Deck Ice Frozen Fabrics Parallel #FFDP Dion Phaneuf , Dion Phaneuf,Calgary Flames,924,730,2008,100,0,1,0,0,1,0,1,9
2008-09 Upper Deck Ice Frozen Fabrics Parallel #FFJJ Joe Sakic , Joe Sakic,Colorado Avalanche,1416,1163,2008,100,0,1,0,0,1,0,1,22.5
2008-09 Upper Deck Ice Frozen Fabrics Parallel #FFLW Rod Langway , Rod Langway,Washington Capitals,1349,687,2008,100,0,1,0,0,1,0,1,5.88
2008-09 Upper Deck Ice Frozen Fabrics Parallel #FFOK Olaf Kolzig , Olaf Kolzig,Tampa Bay Lightning,1124,674,2008,100,0,1,0,0,1,0,1,15
2008-09 Upper Deck Ice Frozen Fabrics Parallel #FFVT Vesa Toskala , Vesa Toskala,Toronto Maple Leafs,685,1127,2008,100,0,1,0,0,1,0,1,7.2
2008-09 Upper Deck Ice Frozen Fabrics Patches #FFIK Ilya Kovalchuk /25, Ilya Kovalchuk,Atlanta Thrashers,993,1964,2008,25,1,1,0,0,1,0,1,25.5
"2008-09 Upper Deck Ice Frozen Fabrics Patches #FFSD Shane Doan #'d 11/25, jersey/1 color patch", Shane Doan,Phoenix Coyotes,390,2100,2008,25,1,1,0,0,1,0,1,18.75
2008-09 Upper Deck Ice Frozen Fabrics Patches Black Parallel #FFSS Steve Shutt #3/10, Steve Shutt,Montreal Canadiens,1150,2057,2008,10,1,1,0,0,1,0,1,49.95
2009-10 Upper Deck Ice #135 Devan Dubnyk RC - Serial #'d/999, Devan Dubnyk,Edmonton Oilers,721,2477,2009,999,0,0,0,1,0,0,1,11.85
2009-10 Upper Deck Ice #147 Yannick Weber RC - Serial #'d/499, Yannick Weber,Montreal Canadiens,1093,2057,2009,499,0,0,0,1,0,0,1,7.95
2009-10 Upper Deck Ice #148 Christian Hanson RC , Christian Hanson,Toronto Maple Leafs,1507,1127,2009,499,0,0,0,1,0,0,1,6.333333333
2009-10 Upper Deck Ice #150 Ivan Vishnevskiy RC , Ivan Vishnevskiy,Dallas Stars,0,823,2009,499,0,0,0,1,0,0,1,4.166666667
2009-10 Upper Deck Ice #156 Matt Gilroy RC , Matt Gilroy,New York Rangers,377,2592,2009,499,0,0,0,1,0,0,1,8.95
2009-10 Upper Deck Ice #159 Alec Martinez RC , Alec Martinez,Los Angeles Kings,1821,2501,2009,499,0,0,0,1,0,0,1,6.36
2009-10 Upper Deck Ice #162 Matt Beleskey RC , Matt Beleskey,Anaheim Ducks,598,2544,2009,499,0,0,0,1,0,0,1,4.84
2009-10 Upper Deck Ice #164 Artem Anisimov RC , Artem Anisimov,New York Rangers,671,2592,2009,499,0,0,0,1,0,0,1,6.7
2009-10 Upper Deck Ice #166 Jason Demers RC /499, Jason Demers,San Jose Sharks,427,867,2009,499,0,0,0,1,0,0,1,9.566
2009-10 Upper Deck Ice #167 Cody Franson RC , Cody Franson,Nashville Predators,757,1131,2009,499,0,0,0,1,0,0,1,4.95
2010-11 Upper Deck Ice #61 Jake Muzzin/1999 B RC , Jake Muzzin,Los Angeles Kings,320,2501,2010,1999,0,0,0,1,0,0,1,10.4
2010-11 Upper Deck Ice #62 Kyle Clifford/1999 B RC , Kyle Clifford,Los Angeles Kings,802,2501,2010,1999,0,0,0,1,0,0,1,3.32
2010-11 Upper Deck Ice #64 Matt Taormina/1999 B RC , Matt Taormina,New Jersey Devils,192,2499,2010,1999,0,0,0,1,0,0,1,3.316666667
2010-11 Upper Deck Ice #65 T.J. Brodie/1999 B RC , T.J. Brodie,Calgary Flames,100,730,2010,1999,0,0,0,1,0,0,1,3.54
2010-11 Upper Deck Ice #67 Evan Brophey/1999 S RC , Evan Brophey,Chicago Blackhawks,0,2291,2010,1999,0,0,0,1,0,0,1,3.24
2010-11 Upper Deck Ice #68 Marco Scandella/1999 S RC , Marco Scandella,Minnesota Wild,1091,2085,2010,1999,0,0,0,1,0,0,1,3.39
2010-11 Upper Deck Ice #70 Brandon Pirri/1999 S RC , Brandon Pirri,Chicago Blackhawks,604,2291,2010,1999,0,0,0,1,0,0,1,4.5
2010-11 Upper Deck Ice #71 Anders Lindback/999 B RC , Anders Lindback,Nashville Predators,921,1131,2010,999,0,0,0,1,0,0,1,2.463333333
2010-11 Upper Deck Ice #73 Nick Leddy/999 B RC , Nick Leddy,Chicago Blackhawks,1145,2291,2010,999,0,0,0,1,0,0,1,3.18
2010-11 Upper Deck Ice #74 Justin Falk/999 B RC , Justin Falk,Minnesota Wild,966,2085,2010,999,0,0,0,1,0,0,1,4.25
2010-11 Upper Deck Ice #76 Brandon Yip/999 B RC , Brandon Yip,Colorado Avalanche,162,1163,2010,999,0,0,0,1,0,0,1,4.725
2010-11 Upper Deck Ice #78 Ian Cole/999 S RC , Ian Cole,St. Louis Blues,760,777,2010,999,0,0,0,1,0,0,1,4.18
2010-11 Upper Deck Ice #80 Eric Wellwood/999 S RC , Eric Wellwood,Philadelphia Flyers,570,1906,2010,999,0,0,0,1,0,0,1,5.414
2010-11 Upper Deck Ice #81 Matt Kassian/999 S RC , Matt Kassian,Minnesota Wild,421,2085,2010,999,0,0,0,1,0,0,1,3.84
2010-11 Upper Deck Ice #83 Kyle Palmieri/999 S RC , Kyle Palmieri,Anaheim Ducks,1221,2544,2010,999,0,0,0,1,0,0,1,4.45
2010-11 Upper Deck Ice #84 Jared Cowen/999 S RC , Jared Cowen,Ottawa Senators,288,1322,2010,999,0,0,0,1,0,0,1,3.36
2010-11 Upper Deck Ice #95 Jamie McBain/499 S RC , Jamie McBain,Carolina Hurricanes,429,796,2010,499,0,0,0,1,0,0,1,3.56
2010-11 Upper Deck Ice #96 Evgeny Grachev/499 S RC , Evgeny Grachev,New York Rangers,0,2592,2010,499,0,0,0,1,0,0,1,3.56
2010-11 Upper Deck Ice #98 Jacob Josefson/499 S RC , Jacob Josefson,New Jersey Devils,565,2499,2010,499,0,0,0,1,0,0,1,5.813333333
2010-11 Upper Deck Ice #100 Kevin Shattenkirk/499 S RC , Kevin Shattenkirk,Colorado Avalanche,398,1163,2010,499,0,0,0,1,0,0,1,7.425
2011-12 Upper Deck Ice #52 Joe Vitale RC , Joe Vitale,Pittsburgh Penguins,446,1838,2011,1999,0,0,0,1,0,0,1,4.375
2011-12 Upper Deck Ice #53 Erik Condra RC , Erik Condra,Ottawa Senators,760,1322,2011,1999,0,0,0,1,0,0,1,3
2011-12 Upper Deck Ice #55 Ryan Ellis RC , Ryan Ellis,Nashville Predators,1817,1131,2011,1999,0,0,0,1,0,0,1,2.816666667
2011-12 Upper Deck Ice #56 Dmitry Orlov RC , Dmitry Orlov,Washington Capitals,907,687,2011,1999,0,0,0,1,0,0,1,3.813333333
2011-12 Upper Deck Ice #59 Alex Stalock , Alex Stalock,San Jose Sharks,1457,867,2011,999,0,0,0,0,0,0,1,4.18
2011-12 Upper Deck Ice #60 Jonathon Blum RC , Jonathon Blum,Nashville Predators,296,1131,2011,999,0,0,0,1,0,0,1,3.975
2011-12 Upper Deck Ice #64 Erik Gustafsson RC , Erik Gustafsson,Philadelphia Flyers,1274,1906,2011,999,0,0,0,1,0,0,1,5.973333333
2011-12 Upper Deck Ice #65 Raphael Diaz RC , Raphael Diaz,Montreal Canadiens,0,2057,2011,999,0,0,0,1,0,0,1,3.28
2011-12 Upper Deck Ice #67 Colten Teubert RC , Colten Teubert,Edmonton Oilers,372,2477,2011,999,0,0,0,1,0,0,1,5.85
2011-12 Upper Deck Ice #68 John Moore RC , John Moore,Columbus Blue Jackets,1229,605,2011,999,0,0,0,1,0,0,1,5.07
2011-12 Upper Deck Ice #71 Stephane Da Costa RC , Stephane Da Costa,Ottawa Senators,100,1322,2011,999,0,0,0,1,0,0,1,2.67
2011-12 Upper Deck Ice #72 Keith Kinkaid RC , Keith Kinkaid,New Jersey Devils,1219,2499,2011,999,0,0,0,1,0,0,1,4.8
2011-12 Upper Deck Ice #74 Devante Smith-Pelly RC , Devante Smith-Pelly,Anaheim Ducks,270,2544,2011,499,0,0,0,1,0,0,1,10.14
2011-12 Upper Deck Ice #78 Aaron Palushaj RC , Aaron Palushaj,Montreal Canadiens,294,2057,2011,499,0,0,0,1,0,0,1,5.066666667
2011-12 Upper Deck Ice #86 Anton Lander RC , Anton Lander,Edmonton Oilers,100,2477,2011,499,0,0,0,1,0,0,1,6.2
2011-12 Upper Deck Ice #91 Andy Miele RC , Andy Miele,Phoenix Coyotes,100,2100,2011,499,0,0,0,1,0,0,1,5.04
2011-12 Upper Deck Ice #104 Sean Couturier/99 RC - Serial #75/99, Sean Couturier,Philadelphia Flyers,1634,1906,2011,99,0,0,0,1,0,0,1,109.825
2012-13 Upper Deck Ice #27 Cody Goloubef/999 RC , Cody Goloubef,Columbus Blue Jackets,447,605,2012,999,0,0,0,1,0,0,1,2.7775
2012-13 Upper Deck Ice #29 Tyler Cuma/999 RC , Tyler Cuma,Minnesota Wild,0,2085,2012,999,0,0,0,1,0,0,1,2.8
2012-13 Upper Deck Ice #30 J.T. Brown/999 RC , J.T. Brown,Tampa Bay Lightning,249,674,2012,999,0,0,0,1,0,0,1,3.54
2012-13 Upper Deck Ice #32 Tyson Barrie/999 RC , Tyson Barrie,Colorado Avalanche,865,1163,2012,999,0,0,0,1,0,0,1,8.4
2012-13 Upper Deck Ice #33 Jason Zucker/999 RC , Jason Zucker,Minnesota Wild,1008,2085,2012,999,0,0,0,1,0,0,1,5.6
2012-13 Upper Deck Ice #35 Mark Stone/999 RC , Mark Stone,Ottawa Senators,304,1322,2012,999,0,0,0,1,0,0,1,17
2012-13 Upper Deck Ice #36 Scott Glennie/999 RC , Scott Glennie,Dallas Stars,291,823,2012,999,0,0,0,1,0,0,1,4.0825
2012-13 Upper Deck Ice #43 Carter Ashton/499 RC , Carter Ashton,Toronto Maple Leafs,443,1127,2012,499,0,0,0,1,0,0,1,7.5
2013-14 Upper Deck Ice #51 Chris Brown/999 RC , Chris Brown,Phoenix Coyotes,1248,2100,2013,999,0,0,0,1,0,0,1,3.49
2013-14 Upper Deck Ice #54 Connor Carrick/999 RC , Connor Carrick,Washington Capitals,686,687,2013,999,0,0,0,1,0,0,1,4.125
2013-14 Upper Deck Ice #55 Austin Watson/999 RC , Austin Watson,Nashville Predators,590,1131,2013,999,0,0,0,1,0,0,1,4.115
2013-14 Upper Deck Ice #58 Justin Fontaine/999 RC , Justin Fontaine,Minnesota Wild,361,2085,2013,999,0,0,0,1,0,0,1,3.9225
2013-14 Upper Deck Ice #59 Jean-Gabriel Pageau/999 RC , Jean-Gabriel Pageau,Ottawa Senators,388,1322,2013,999,0,0,0,1,0,0,1,4.2
2013-14 Upper Deck Ice #63 Alex Petrovic/999 RC , Alex Petrovic,Florida Panthers,675,2613,2013,999,0,0,0,1,0,0,1,4.8
2013-14 Upper Deck Ice #64 Max Reinhart/999 RC , Max Reinhart,Calgary Flames,100,730,2013,999,0,0,0,1,0,0,1,5.066666667
2013-14 Upper Deck Ice #66 Jason Akeson/999 RC , Jason Akeson,Philadelphia Flyers,100,1906,2013,999,0,0,0,1,0,0,1,4.5
2013-14 Upper Deck Ice #67 Eric Gryba/999 RC , Eric Gryba,Ottawa Senators,476,1322,2013,999,0,0,0,1,0,0,1,3.585
2013-14 Upper Deck Ice #70 Will Acton/999 RC , Will Acton,Edmonton Oilers,0,2477,2013,999,0,0,0,1,0,0,1,3.28
2013-14 Upper Deck Ice #71 Ryan Stanton/999 RC , Ryan Stanton,Vancouver Canucks,285,2597,2013,999,0,0,0,1,0,0,1,4.8
2013-14 Upper Deck Ice #73 Carl Soderberg/499 RC , Carl Soderberg,Boston Bruins,575,1076,2013,499,0,0,0,1,0,0,1,5
2013-14 Upper Deck Ice #74 Matt Nieto/499 RC , Matt Nieto,San Jose Sharks,698,867,2013,499,0,0,0,1,0,0,1,4.78
2013-14 Upper Deck Ice #77 Darcy Kuemper/499 RC , Darcy Kuemper,Minnesota Wild,850,2085,2013,499,0,0,0,1,0,0,1,8
2013-14 Upper Deck Ice #81 Taylor Beck/499 RC , Taylor Beck,Nashville Predators,100,1131,2013,499,0,0,0,1,0,0,1,4.6
2013-14 Upper Deck Ice #84 Radko Gudas/499 RC , Radko Gudas,Tampa Bay Lightning,447,674,2013,499,0,0,0,1,0,0,1,7
2013-14 Upper Deck Ice #86 Sami Vatanen/499 RC , Sami Vatanen,Anaheim Ducks,766,2544,2013,499,0,0,0,1,0,0,1,5.65
2013-14 Upper Deck Ice #88 Ryan Murphy/499 RC , Ryan Murphy,Carolina Hurricanes,691,796,2013,499,0,0,0,1,0,0,1,4.666666667
2013-14 Upper Deck Ice #90 Lucas Lessio/499 RC , Lucas Lessio,Phoenix Coyotes,198,2100,2013,499,0,0,0,1,0,0,1,2.7
2013-14 Upper Deck Ice #95 Viktor Fasth/499 RC , Viktor Fasth,Anaheim Ducks,100,2544,2013,499,0,0,0,1,0,0,1,8.75
2013-14 Upper Deck Ice #100 Jack Campbell/249 RC , Jack Campbell,Dallas Stars,1234,823,2013,249,0,0,0,1,0,0,1,12
2013-14 Upper Deck Ice #131 Tomas Hertl/99 RC , Tomas Hertl,San Jose Sharks,892,867,2013,99,0,0,0,1,0,0,1,275
2014-15 Upper Deck Ice #85 Brandon Defazio/999 RC , Brandon Defazio,Vancouver Canucks,100,2597,2014,999,0,0,0,1,0,0,1,5.833333333
2014-15 Upper Deck Ice #88 Joe Morrow/999 RC , Joe Morrow,Boston Bruins,1148,1076,2014,999,0,0,0,1,0,0,1,8
2014-15 Upper Deck Ice #89 Joonas Nattinen/999 RC , Joonas Nattinen,Montreal Canadiens,0,2057,2014,999,0,0,0,1,0,0,1,5.618
2014-15 Upper Deck Ice #93 Dennis Everberg/999 RC , Dennis Everberg,Colorado Avalanche,195,1163,2014,999,0,0,0,1,0,0,1,6.96
2014-15 Upper Deck Ice #94 Andrej Nestrasil/999 RC #/241/999, Andrej Nestrasil,Carolina Hurricanes,370,796,2014,999,0,0,0,1,0,0,1,3.938
2014-15 Upper Deck Ice #96 Andy Andreoff/999 RC , Andy Andreoff,Los Angeles Kings,604,2501,2014,999,0,0,0,1,0,0,1,6.6
2014-15 Upper Deck Ice #97 Christian Folin/999 RC , Christian Folin,Minnesota Wild,712,2085,2014,999,0,0,0,1,0,0,1,6.08
2014-15 Upper Deck Ice #99 Mark Visentin/999 RC , Mark Visentin,Arizona Coyotes,0,1759,2014,999,0,0,0,1,0,0,1,4.098
2014-15 Upper Deck Ice #100 Patrik Nemeth/999 RC , Patrik Nemeth,Dallas Stars,404,823,2014,999,0,0,0,1,0,0,1,6.012857143
2014-15 Upper Deck Ice #102 Scott Mayfield/999 RC , Scott Mayfield,New York Islanders,891,1697,2014,999,0,0,0,1,0,0,1,4.218
2014-15 Upper Deck Ice #103 Michael Zalewski/999 RC , Michael Zalewski,Vancouver Canucks,100,2597,2014,999,0,0,0,1,0,0,1,4.2475
2014-15 Upper Deck Ice #105 Pierre-Edouard Bellemare/999 RC , Pierre-Edouard Bellemare,Philadelphia Flyers,298,1906,2014,999,0,0,0,1,0,0,1,5.6
2014-15 Upper Deck Ice #106 Brandon Kozun/999 RC , Brandon Kozun,Toronto Maple Leafs,196,1127,2014,999,0,0,0,1,0,0,1,5.66
2014-15 Upper Deck Ice #109 Petter Granberg/999 RC , Petter Granberg,Toronto Maple Leafs,198,1127,2014,999,0,0,0,1,0,0,1,4.8
2014-15 Upper Deck Ice #110 Andrew Agozzino/999 RC , Andrew Agozzino,Colorado Avalanche,748,1163,2014,999,0,0,0,1,0,0,1,4.2
2014-15 Upper Deck Ice #112 Curtis McKenzie/999 RC , Curtis McKenzie,Dallas Stars,628,823,2014,999,0,0,0,1,0,0,1,4.827142857
2014-15 Upper Deck Ice #113 Colton Sissons/999 RC , Colton Sissons,Nashville Predators,619,1131,2014,999,0,0,0,1,0,0,1,4.645
2014-15 Upper Deck Ice #115 Markus Granlund/799 RC , Markus Granlund,Calgary Flames,593,730,2014,799,0,0,0,1,0,0,1,9.6
2014-15 Upper Deck Ice #116 Scott Darling/799 RC , Scott Darling,Chicago Blackhawks,1332,2291,2014,799,0,0,0,1,0,0,1,13.75
2014-15 Upper Deck Ice #119 Barclay Goodrow/799 RC , Barclay Goodrow,San Jose Sharks,350,867,2014,799,0,0,0,1,0,0,1,9.8
2014-15 Upper Deck Ice #121 Jori Lehtera/799 RC , Jori Lehtera,St. Louis Blues,692,777,2014,799,0,0,0,1,0,0,1,6.875
2014-15 Upper Deck Ice #124 Teemu Pulkkinen/799 RC , Teemu Pulkkinen,Detroit Red Wings,662,1931,2014,799,0,0,0,1,0,0,1,5.7475
2014-15 Upper Deck Ice #125 Colin Smith/799 RC , Colin Smith,Colorado Avalanche,860,1163,2014,799,0,0,0,1,0,0,1,5.496666667
2014-15 Upper Deck Ice #128 Mirco Mueller/499 RC , Mirco Mueller,San Jose Sharks,413,867,2014,499,0,0,0,1,0,0,1,5.163333333
2014-15 Upper Deck Ice #129 Adam Lowry/499 RC , Adam Lowry,Winnipeg Jets,980,1096,2014,499,0,0,0,1,0,0,1,6.666666667
2014-15 Upper Deck Ice #138 Joey Hishon/499 RC , Joey Hishon,Colorado Avalanche,184,1163,2014,499,0,0,0,1,0,0,1,4.995
2014-15 Upper Deck Ice #139 Josh Jooris/499 RC , Josh Jooris,Calgary Flames,356,730,2014,499,0,0,0,1,0,0,1,4.5
2014-15 Upper Deck Ice #149 Sven Andrighetto/249 RC , Sven Andrighetto,Montreal Canadiens,1417,2057,2014,249,0,0,0,1,0,0,1,24
2014-15 Upper Deck Ice #153 Darnell Nurse/249 RC , Darnell Nurse,Edmonton Oilers,1293,2477,2014,249,0,0,0,1,0,0,1,16.5
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R1 Zachary Fucale/799 , Zachary Fucale,Montreal Canadiens,287,2057,2015,799,0,0,0,0,0,0,1,5.59
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R2 Nick Ritchie/799 , Nick Ritchie,Anaheim Ducks,1236,2544,2015,799,0,0,0,0,0,0,1,5.9125
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R4 Jake Virtanen/799 , Jake Virtanen,Vancouver Canucks,626,2597,2015,799,0,0,0,0,0,0,1,7.488
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R5 Oscar Lindberg/799 , Oscar Lindberg,New York Rangers,631,2592,2015,799,0,0,0,0,0,0,1,6.833333333
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R7 Jared McCann/799 , Jared McCann,Vancouver Canucks,290,2597,2015,799,0,0,0,0,0,0,1,5.233333333
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R8 Stanislav Galiev/799 , Stanislav Galiev,Washington Capitals,199,687,2015,799,0,0,0,0,0,0,1,5.64
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R11 Nicolas Petan/799 , Nicolas Petan,Winnipeg Jets,196,1096,2015,799,0,0,0,0,0,0,1,5.6475
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R12 Juuse Saros/799 , Juuse Saros,Nashville Predators,1414,1131,2015,799,0,0,0,0,0,0,1,5.6
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R14 Linus Ullmark/799 , Linus Ullmark,Buffalo Sabres,486,2180,2015,799,0,0,0,0,0,0,1,7.548
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R15 Robby Fabbri/799 , Robby Fabbri,St. Louis Blues,547,777,2015,799,0,0,0,0,0,0,1,7.966
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R17 Noah Hanifin/799 , Noah Hanifin,Carolina Hurricanes,1713,796,2015,799,0,0,0,0,0,0,1,8.28
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R18 Nikolay Goldobin/799 , Nikolay Goldobin,San Jose Sharks,290,867,2015,799,0,0,0,0,0,0,1,5.52
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R20 Mike Condon/799 , Mike Condon,Montreal Canadiens,1113,2057,2015,799,0,0,0,0,0,0,1,5.1725
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R21 Colton Parayko/799 , Colton Parayko,St. Louis Blues,475,777,2015,799,0,0,0,0,0,0,1,7.5
2015-16 Upper Deck Ice '05-06 Retro Ice Premieres #R23 Daniel Sprong/799 , Daniel Sprong,Pittsburgh Penguins,800,1838,2015,799,0,0,0,0,0,0,1,12.8
2015-16 Upper Deck Ice #101 Dylan DeMelo/1999 RC , Dylan DeMelo,San Jose Sharks,522,867,2015,1999,0,0,0,1,0,0,1,3.7875
2015-16 Upper Deck Ice #103 Joel Edmundson/1999 RC , Joel Edmundson,St. Louis Blues,1037,777,2015,1999,0,0,0,1,0,0,1,3.609
2009-10 Upper Deck Ice #151 Riku Helenius RC - Serial #'d/499, Riku Helenius,Tampa Bay Lightning,100,674,2009,499,0,0,0,1,0,0,1,7.95
2009-10 Upper Deck Ice #154 Ryan O'Reilly RC , Ryan O'Reilly,Colorado Avalanche,537,1163,2009,499,0,0,0,1,0,0,1,8.85
2009-10 Upper Deck Ice #163 Ville Leino RC , Ville Leino,Detroit Red Wings,905,1931,2009,499,0,0,0,1,0,0,1,4.72
2009-10 Upper Deck Ice #171 Michael Del Zotto RC - Serial #88/99, Michael Del Zotto,New York Rangers,558,2592,2009,99,0,0,0,1,0,0,1,49.5
2009-10 Upper Deck Ice Fresh Threads Autographs #FTDU Matt Duchene 27/35, Matt Duchene,Colorado Avalanche,538,1163,2009,35,0,1,1,0,1,1,1,80
2009-10 Upper Deck Ice Fresh Threads Patches #FTBA Mikael Backlund , Mikael Backlund,Calgary Flames,1175,730,2009,15,1,1,0,0,1,0,1,6.99
